,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-12-06-23,34.0,16.5,0,3,98.0,24.0,21.0,27.0
2019-12-07-00,35.56,21.0,0,4,93.0,21.0,19.0,25.0
2019-12-07-01,34.11,20.0,0,6,92.0,22.0,17.0,23.0
2019-12-07-02,34.29,17.5,6,5,79.0,21.0,16.0,23.0
2019-12-07-03,34.06,19.0,12,4,70.0,22.0,17.0,24.0
2019-12-07-04,33.94,19.0,4,4,60.0,22.0,17.0,23.0
2019-12-07-05,33.44,16.5,8,3,55.0,22.0,15.0,23.0
2019-12-07-06,34.53,17.5,0,3,60.0,22.0,18.0,22.0
2019-12-07-07,34.65,16.5,5,5,64.0,24.0,20.0,23.0
2019-12-07-08,37.67,19.5,6,2,62.0,33.0,22.0,24.0
2019-12-07-09,39.56,18.5,2,3,63.0,35.0,21.0,24.0
2019-12-07-10,45.17,15.5,5,6,55.0,33.0,17.0,22.0
2019-12-07-11,47.22,19.0,6,4,43.0,47.0,15.0,20.0
2019-12-07-12,47.28,16.5,7,3,37.0,56.0,13.0,20.0
2019-12-07-13,48.44,18.0,6,2,39.0,59.0,10.0,16.0
2019-12-07-14,54.06,20.0,4,4,43.0,57.0,12.0,15.0
2019-12-07-15,55.33,24.0,8,4,51.0,60.0,19.0,20.0
2019-12-07-16,57.28,30.0,17,6,65.0,58.0,25.0,24.0
2019-12-07-17,59.39,49.0,12,6,72.0,58.0,26.0,40.0
2019-12-07-18,62.22,68.0,6,5,81.0,62.0,35.0,46.0
2019-12-07-19,63.17,72.0,3,6,88.0,69.0,58.0,50.0
2019-12-07-20,66.44,76.0,12,5,91.0,73.0,34.0,48.0
2019-12-07-21,66.72,68.0,13,6,91.0,73.0,36.0,49.0
2019-12-07-22,62.29,55.0,22,4,94.0,70.0,38.0,45.0
2019-12-07-23,53.94,41.5,17,6,95.0,61.0,43.0,41.0
2019-12-08-00,54.0,49.0,30,7,93.0,69.0,48.0,35.0
2019-12-08-01,54.22,52.0,33,8,86.0,71.0,52.0,33.0
2019-12-08-02,54.94,55.5,34,11,102.0,70.0,39.0,24.0
2019-12-08-03,55.06,52.0,26,9,97.0,69.0,38.0,28.0
2019-12-08-04,56.89,44.5,36,9,110.0,65.0,38.0,24.0
2019-12-08-05,57.61,38.0,24,11,118.0,63.0,36.0,27.0
2019-12-08-06,59.11,34.5,31,9,130.0,66.0,38.0,26.0
2019-12-08-07,58.28,31.5,27,9,138.0,70.0,37.0,25.0
2019-12-08-08,59.89,29.5,21,11,143.0,84.0,38.0,27.0
2019-12-08-09,63.22,29.0,18,9,155.0,88.0,41.0,30.0
2019-12-08-10,69.89,25.0,10,9,158.0,82.0,39.0,31.0
2019-12-08-11,70.39,24.5,2,8,161.0,66.0,38.0,32.0
2019-12-08-12,69.44,22.0,8,6,161.0,59.0,33.0,31.0
2019-12-08-13,61.22,30.0,0,7,160.0,58.0,33.0,30.0
2019-12-08-14,54.17,23.0,6,7,163.0,59.0,36.0,32.0
2019-12-08-15,46.33,23.0,10,8,162.0,60.0,40.0,40.0
2019-12-08-16,41.65,21.0,8,7,158.0,60.0,47.0,43.0
2019-12-08-17,36.78,20.5,5,6,154.0,73.0,51.0,42.0
2019-12-08-18,38.72,26.0,12,8,148.0,85.0,52.0,48.0
2019-12-08-19,43.47,29.5,8,8,148.0,101.0,55.0,55.0
2019-12-08-20,49.12,30.5,5,8,151.0,103.0,55.0,58.0
2019-12-08-21,49.83,25.0,0,8,154.0,103.0,61.0,57.0
2019-12-08-22,52.72,20.5,0,8,155.0,97.0,59.0,50.0
2019-12-08-23,54.11,24.0,8,10,154.0,89.0,56.0,51.0
2019-12-09-00,56.22,22.5,0,8,154.0,84.0,55.0,43.0
2019-12-09-01,54.44,18.5,13,8,153.0,79.0,53.0,38.0
2019-12-09-02,53.61,22.0,1,10,156.0,69.0,46.0,41.0
2019-12-09-03,53.78,20.5,9,12,155.0,65.0,44.0,42.0
2019-12-09-04,55.35,24.0,8,10,153.0,68.0,43.0,42.0
2019-12-09-05,56.11,28.0,7,11,156.0,77.0,42.0,40.0
2019-12-09-06,61.44,25.5,16,12,160.0,85.0,45.0,41.0
2019-12-09-07,64.28,32.5,12,13,163.0,84.0,43.0,45.0
2019-12-09-08,69.72,47.5,17,13,166.0,91.0,47.0,55.0
2019-12-09-09,69.39,50.0,11,15,169.0,98.0,52.0,61.0
2019-12-09-10,73.06,43.5,12,13,174.0,89.0,52.0,60.0
2019-12-09-11,69.76,44.5,20,13,174.0,83.0,54.0,54.0
2019-12-09-12,70.53,41.5,19,15,169.0,73.0,55.0,47.0
2019-12-09-13,65.47,39.0,14,17,177.0,64.0,48.0,45.0
2019-12-09-14,65.78,35.5,19,17,181.0,56.0,44.0,47.0
2019-12-09-15,66.22,38.5,15,19,195.0,52.0,50.0,54.0
2019-12-09-16,67.39,37.5,15,19,197.0,60.0,57.0,56.0
2019-12-09-17,65.72,42.5,21,21,194.0,76.0,52.0,58.0
2019-12-09-18,67.0,46.5,21,21,208.0,105.0,53.0,54.0
2019-12-09-19,67.22,50.5,24,22,223.0,107.0,64.0,50.0
2019-12-09-20,67.06,44.0,12,21,224.0,105.0,68.0,51.0
2019-12-09-21,60.89,38.0,17,21,214.0,108.0,71.0,60.0
2019-12-09-22,56.94,37.5,13,19,208.0,103.0,69.0,74.0
2019-12-09-23,52.33,38.0,20,19,-999.0,-999.0,-999.0,-999.0
2019-12-10-00,50.06,39.0,16,18,210.0,74.0,65.0,76.0
2019-12-10-01,47.28,34.5,15,16,211.0,66.0,64.0,86.0
2019-12-10-02,46.89,33.5,12,17,207.0,59.0,54.0,93.0
2019-12-10-03,47.61,29.5,11,18,203.0,51.0,51.0,91.0
2019-12-10-04,47.44,31.5,13,18,204.0,48.0,47.0,101.0
2019-12-10-05,47.5,32.0,8,19,201.0,44.0,44.0,103.0
2019-12-10-06,52.5,34.5,18,17,195.0,45.0,46.0,96.0
2019-12-10-07,54.56,34.0,16,19,194.0,51.0,49.0,89.0
2019-12-10-08,62.78,36.0,21,17,189.0,67.0,57.0,84.0
2019-12-10-09,74.83,40.0,14,15,195.0,77.0,67.0,81.0
2019-12-10-10,96.72,36.5,18,17,209.0,77.0,67.0,73.0
2019-12-10-11,117.44,36.0,12,14,220.0,87.0,65.0,62.0
2019-12-10-12,136.61,36.5,19,14,161.0,88.0,57.0,60.0
2019-12-10-13,147.22,35.0,10,14,64.0,81.0,58.0,60.0
2019-12-10-14,151.94,37.0,13,14,30.0,72.0,60.0,61.0
2019-12-10-15,147.61,32.5,18,13,16.0,72.0,63.0,64.0
2019-12-10-16,145.94,37.5,19,10,21.0,76.0,76.0,58.0
2019-12-10-17,141.44,41.5,13,9,19.0,63.0,83.0,46.0
2019-12-10-18,141.11,43.5,12,7,11.0,102.0,108.0,45.0
2019-12-10-19,133.44,43.0,23,9,8.0,105.0,109.0,38.0
2019-12-10-20,133.76,44.0,22,9,4.0,101.0,93.0,37.0
2019-12-10-21,128.0,31.0,21,6,3.0,99.0,86.0,36.0
2019-12-10-22,127.35,35.0,23,7,3.0,95.0,84.0,36.0
2019-12-10-23,113.71,31.5,28,6,2.0,97.0,110.0,38.0
2019-12-11-00,103.61,31.5,14,8,6.0,98.0,82.0,45.0
2019-12-11-01,88.06,24.5,28,7,7.0,101.0,93.0,54.0
2019-12-11-02,75.0,25.0,11,8,5.0,93.0,73.0,57.0
2019-12-11-03,65.5,23.5,21,7,7.0,88.0,76.0,70.0
2019-12-11-04,60.89,27.0,9,7,8.0,85.0,61.0,75.0
2019-12-11-05,56.56,22.5,8,6,18.0,88.0,53.0,71.0
2019-12-11-06,59.44,21.0,14,7,25.0,94.0,49.0,67.0
2019-12-11-07,72.61,30.0,6,5,23.0,103.0,47.0,73.0
2019-12-11-08,138.56,38.0,14,6,26.0,116.0,57.0,71.0
2019-12-11-09,169.44,39.0,21,7,36.0,133.0,60.0,74.0
2019-12-11-10,153.56,38.5,23,5,32.0,160.0,54.0,79.0
2019-12-11-11,127.5,35.5,16,6,-999.0,-999.0,-999.0,-999.0
2019-12-11-12,101.11,36.0,-999,5,14.0,208.0,52.0,77.0
2019-12-11-13,81.11,63.0,11,3,14.0,188.0,49.0,42.0
2019-12-11-14,77.0,84.5,10,3,12.0,173.0,46.0,36.0
2019-12-11-15,49.5,136.0,19,4,13.0,146.0,50.0,40.0
2019-12-11-16,26.12,172.0,17,3,12.0,137.0,51.0,47.0
2019-12-11-17,32.88,131.0,24,7,17.0,124.0,57.0,53.0
2019-12-11-18,35.94,97.0,22,7,16.0,114.0,65.0,38.0
2019-12-11-19,25.67,94.0,29,7,14.0,97.0,68.0,34.0
2019-12-11-20,21.41,61.5,27,7,14.0,78.0,69.0,46.0
2019-12-11-21,20.11,41.0,36,6,13.0,78.0,71.0,53.0
2019-12-11-22,19.81,41.0,36,8,12.0,76.0,71.0,56.0
2019-12-11-23,15.22,46.0,34,9,15.0,67.0,70.0,55.0
2019-12-12-00,15.53,40.0,31,9,12.0,53.0,66.0,54.0
2019-12-12-01,17.56,30.5,27,9,11.0,43.0,60.0,53.0
2019-12-12-02,19.39,32.5,22,9,10.0,38.0,63.0,51.0
2019-12-12-03,20.35,34.0,33,13,11.0,32.0,75.0,50.0
2019-12-12-04,21.0,39.0,21,15,10.0,29.0,79.0,47.0
2019-12-12-05,21.06,35.0,20,16,13.0,28.0,81.0,46.0
2019-12-12-06,21.82,32.5,29,14,19.0,30.0,84.0,48.0
2019-12-12-07,21.22,29.0,14,20,21.0,34.0,88.0,54.0
2019-12-12-08,23.59,25.0,18,25,30.0,45.0,91.0,66.0
2019-12-12-09,22.67,24.5,23,23,32.0,51.0,99.0,75.0
2019-12-12-10,25.18,22.0,16,27,39.0,44.0,95.0,78.0
2019-12-12-11,24.22,19.5,13,32,34.0,45.0,88.0,82.0
2019-12-12-12,23.69,22.0,11,34,30.0,46.0,76.0,85.0
2019-12-12-13,19.38,21.0,11,37,30.0,46.0,66.0,89.0
2019-12-12-14,18.57,23.0,1,35,41.0,47.0,62.0,84.0
2019-12-12-15,17.2,31.0,0,39,43.0,52.0,69.0,82.0
2019-12-12-16,17.44,28.0,1,36,47.0,51.0,62.0,80.0
2019-12-12-17,18.07,32.5,11,32,50.0,50.0,58.0,77.0
2019-12-12-18,19.25,27.0,12,30,62.0,52.0,59.0,77.0
2019-12-12-19,20.47,26.0,0,30,70.0,52.0,52.0,74.0
2019-12-12-20,21.38,30.5,0,30,68.0,53.0,49.0,67.0
2019-12-12-21,21.25,26.0,1,31,61.0,52.0,46.0,61.0
2019-12-12-22,23.47,25.0,0,27,61.0,48.0,42.0,60.0
2019-12-12-23,24.0,23.0,0,23,61.0,43.0,40.0,60.0
2019-12-13-00,25.44,22.0,0,20,61.0,39.0,48.0,53.0
2019-12-13-01,23.76,21.0,4,19,60.0,36.0,50.0,48.0
2019-12-13-02,22.88,17.0,0,17,58.0,36.0,57.0,52.0
2019-12-13-03,22.0,17.0,0,17,57.0,33.0,47.0,39.0
2019-12-13-04,22.29,14.5,7,13,51.0,31.0,44.0,38.0
2019-12-13-05,22.31,16.0,3,13,56.0,30.0,45.0,46.0
2019-12-13-06,24.69,15.0,3,12,62.0,30.0,49.0,46.0
2019-12-13-07,25.47,23.0,4,10,61.0,33.0,48.0,46.0
2019-12-13-08,28.47,28.0,5,11,68.0,41.0,56.0,48.0
2019-12-13-09,30.59,26.5,3,12,80.0,46.0,58.0,48.0
2019-12-13-10,34.06,25.5,4,11,84.0,45.0,57.0,52.0
2019-12-13-11,33.69,25.0,6,12,73.0,43.0,58.0,57.0
2019-12-13-12,35.0,25.0,6,13,75.0,40.0,50.0,55.0
2019-12-13-13,28.94,25.5,0,13,58.0,39.0,46.0,60.0
2019-12-13-14,26.65,24.5,0,16,44.0,42.0,47.0,62.0
2019-12-13-15,23.82,24.5,4,16,46.0,47.0,51.0,60.0
2019-12-13-16,25.53,26.0,5,14,34.0,54.0,55.0,59.0
2019-12-13-17,25.81,26.5,6,13,28.0,67.0,62.0,52.0
2019-12-13-18,27.76,35.0,7,12,24.0,78.0,75.0,45.0
2019-12-13-19,28.47,45.0,4,15,23.0,86.0,73.0,42.0
2019-12-13-20,28.18,34.5,6,15,18.0,93.0,65.0,42.0
2019-12-13-21,24.81,31.5,11,14,16.0,98.0,63.0,42.0
2019-12-13-22,23.82,40.0,19,14,16.0,102.0,68.0,46.0
2019-12-13-23,20.24,30.0,37,14,15.0,107.0,78.0,51.0
2019-12-14-00,19.35,25.5,17,14,16.0,104.0,76.0,55.0
2019-12-14-01,21.24,26.0,22,15,16.0,104.0,76.0,56.0
2019-12-14-02,34.94,25.0,20,16,18.0,104.0,67.0,60.0
2019-12-14-03,68.13,25.5,19,16,18.0,101.0,59.0,75.0
2019-12-14-04,85.24,21.5,17,14,14.0,102.0,55.0,89.0
2019-12-14-05,63.24,22.5,24,12,12.0,116.0,51.0,88.0
2019-12-14-06,51.06,21.5,17,10,12.0,119.0,55.0,84.0
2019-12-14-07,48.76,33.0,12,11,16.0,107.0,59.0,84.0
2019-12-14-08,46.31,89.0,14,12,20.0,93.0,70.0,87.0
2019-12-14-09,38.41,121.5,23,13,21.0,77.0,65.0,91.0
2019-12-14-10,36.62,94.0,14,8,27.0,58.0,68.0,90.0
2019-12-14-11,34.65,60.5,28,8,25.0,50.0,66.0,79.0
2019-12-14-12,33.24,39.0,22,7,20.0,45.0,64.0,80.0
2019-12-14-13,29.59,31.5,13,8,16.0,41.0,55.0,73.0
2019-12-14-14,29.35,29.0,8,7,17.0,38.0,61.0,54.0
2019-12-14-15,29.67,31.5,3,8,15.0,54.0,58.0,52.0
2019-12-14-16,29.83,30.0,10,7,25.0,67.0,61.0,54.0
2019-12-14-17,26.11,26.0,16,9,28.0,61.0,55.0,57.0
2019-12-14-18,28.19,38.0,32,7,35.0,55.0,54.0,56.0
2019-12-14-19,28.78,36.0,36,6,43.0,53.0,61.0,61.0
2019-12-14-20,32.59,32.0,21,7,52.0,52.0,71.0,62.0
2019-12-14-21,33.17,28.0,14,8,53.0,47.0,62.0,57.0
2019-12-14-22,36.44,24.0,3,7,57.0,41.0,58.0,56.0
2019-12-14-23,36.78,21.0,6,6,58.0,37.0,49.0,49.0
2019-12-15-00,38.89,19.5,0,6,59.0,33.0,44.0,48.0
2019-12-15-01,36.61,19.5,3,8,60.0,29.0,48.0,44.0
2019-12-15-02,38.28,24.0,4,7,65.0,28.0,54.0,38.0
2019-12-15-03,39.35,27.0,10,7,72.0,28.0,53.0,35.0
2019-12-15-04,38.0,28.0,17,4,75.0,24.0,49.0,36.0
2019-12-15-05,37.82,30.5,9,6,79.0,22.0,52.0,36.0
2019-12-15-06,40.0,25.0,15,7,76.0,22.0,55.0,37.0
2019-12-15-07,38.65,27.5,1,9,72.0,24.0,58.0,41.0
2019-12-15-08,39.0,31.5,6,11,69.0,28.0,65.0,38.0
2019-12-15-09,37.78,30.5,5,10,71.0,31.0,70.0,43.0
2019-12-15-10,40.53,36.0,7,9,73.0,32.0,75.0,47.0
2019-12-15-11,37.0,34.5,6,9,71.0,34.0,72.0,49.0
2019-12-15-12,34.78,36.0,0,13,73.0,35.0,62.0,49.0
2019-12-15-13,31.5,28.0,4,11,68.0,37.0,55.0,48.0
2019-12-15-14,29.11,27.5,7,12,68.0,35.0,57.0,55.0
2019-12-15-15,27.61,30.0,3,14,66.0,35.0,57.0,60.0
2019-12-15-16,29.24,31.5,11,13,69.0,34.0,61.0,63.0
2019-12-15-17,31.11,33.0,6,20,80.0,35.0,82.0,56.0
2019-12-15-18,36.89,29.0,16,22,91.0,33.0,78.0,45.0
2019-12-15-19,42.5,27.0,7,19,92.0,35.0,79.0,39.0
2019-12-15-20,43.78,25.0,15,17,100.0,34.0,79.0,38.0
2019-12-15-21,43.94,24.0,12,19,87.0,33.0,72.0,41.0
2019-12-15-22,49.38,23.0,13,17,72.0,31.0,77.0,43.0
2019-12-15-23,44.17,20.5,14,18,71.0,30.0,71.0,42.0
2019-12-16-00,44.0,21.0,20,15,79.0,30.0,68.0,44.0
2019-12-16-01,40.33,20.0,20,19,78.0,30.0,60.0,44.0
2019-12-16-02,39.11,20.0,14,20,72.0,30.0,53.0,43.0
2019-12-16-03,36.33,21.5,17,20,71.0,29.0,62.0,47.0
2019-12-16-04,35.28,22.0,17,20,66.0,30.0,60.0,51.0
2019-12-16-05,34.44,18.5,14,22,57.0,30.0,52.0,54.0
2019-12-16-06,35.22,19.0,15,21,43.0,31.0,53.0,57.0
2019-12-16-07,35.0,23.5,13,22,46.0,34.0,55.0,53.0
2019-12-16-08,36.33,25.5,0,23,45.0,40.0,75.0,60.0
2019-12-16-09,37.44,26.5,9,25,46.0,47.0,77.0,72.0
2019-12-16-10,39.11,25.0,16,23,42.0,49.0,67.0,75.0
2019-12-16-11,40.88,25.0,11,21,44.0,50.0,53.0,59.0
2019-12-16-12,42.12,19.0,11,20,41.0,47.0,39.0,54.0
2019-12-16-13,39.76,21.0,13,19,38.0,45.0,36.0,54.0
2019-12-16-14,40.88,21.5,20,18,46.0,35.0,41.0,55.0
2019-12-16-15,39.33,21.5,24,15,47.0,33.0,43.0,59.0
2019-12-16-16,43.28,22.0,7,19,45.0,40.0,60.0,70.0
2019-12-16-17,43.11,25.0,13,16,44.0,47.0,62.0,68.0
2019-12-16-18,42.39,23.5,13,17,46.0,63.0,58.0,65.0
2019-12-16-19,41.94,28.0,21,18,51.0,77.0,69.0,57.0
2019-12-16-20,43.61,30.5,18,17,56.0,86.0,83.0,43.0
2019-12-16-21,42.0,33.0,29,18,51.0,87.0,82.0,34.0
2019-12-16-22,40.56,34.5,23,17,50.0,80.0,89.0,37.0
2019-12-16-23,38.11,25.0,36,14,40.0,69.0,92.0,37.0
2019-12-17-00,38.11,22.5,25,14,19.0,62.0,90.0,40.0
2019-12-17-01,34.89,22.0,36,14,19.0,58.0,94.0,53.0
2019-12-17-02,34.5,25.0,29,11,21.0,55.0,84.0,68.0
2019-12-17-03,32.06,19.5,21,11,20.0,56.0,73.0,70.0
2019-12-17-04,31.39,18.5,31,10,17.0,59.0,68.0,70.0
2019-12-17-05,28.0,21.0,15,11,16.0,85.0,70.0,74.0
2019-12-17-06,24.78,22.0,15,10,23.0,107.0,64.0,81.0
2019-12-17-07,23.28,30.0,15,11,23.0,106.0,61.0,81.0
2019-12-17-08,22.94,42.5,13,12,25.0,106.0,71.0,82.0
2019-12-17-09,21.61,48.5,20,13,25.0,103.0,80.0,91.0
2019-12-17-10,26.22,43.5,19,12,25.0,91.0,85.0,101.0
2019-12-17-11,31.22,33.0,22,11,23.0,80.0,84.0,86.0
2019-12-17-12,29.78,30.0,19,10,17.0,71.0,73.0,97.0
2019-12-17-13,23.0,29.0,30,13,19.0,55.0,66.0,87.0
2019-12-17-14,22.12,26.0,36,13,21.0,53.0,61.0,81.0
2019-12-17-15,18.12,22.0,21,13,19.0,51.0,49.0,77.0
2019-12-17-16,14.94,26.5,18,14,22.0,34.0,54.0,79.0
2019-12-17-17,16.47,41.0,25,14,19.0,26.0,60.0,66.0
2019-12-17-18,20.29,39.0,35,15,21.0,27.0,85.0,56.0
2019-12-17-19,24.89,39.5,25,14,15.0,36.0,124.0,45.0
2019-12-17-20,29.06,36.0,34,16,14.0,43.0,140.0,38.0
2019-12-17-21,34.25,42.0,32,15,11.0,39.0,122.0,44.0
2019-12-17-22,38.78,39.0,26,14,15.0,44.0,111.0,50.0
2019-12-17-23,39.06,46.5,19,12,12.0,50.0,103.0,60.0
2019-12-18-00,37.56,50.5,40,12,12.0,51.0,89.0,64.0
2019-12-18-01,36.33,52.0,30,12,9.0,50.0,87.0,62.0
2019-12-18-02,35.83,45.5,28,10,13.0,47.0,108.0,66.0
2019-12-18-03,32.33,38.0,23,10,13.0,50.0,78.0,66.0
2019-12-18-04,30.88,40.0,18,11,10.0,46.0,70.0,68.0
2019-12-18-05,29.69,39.5,21,12,8.0,41.0,73.0,67.0
2019-12-18-06,30.44,38.5,25,11,12.0,34.0,58.0,78.0
2019-12-18-07,27.83,40.5,15,11,13.0,26.0,54.0,93.0
2019-12-18-08,30.0,41.5,18,12,21.0,27.0,58.0,85.0
2019-12-18-09,30.72,42.0,24,10,26.0,28.0,53.0,73.0
2019-12-18-10,35.39,38.5,33,14,21.0,24.0,54.0,70.0
2019-12-18-11,37.11,42.5,-999,27,19.0,27.0,36.0,73.0
2019-12-18-12,39.39,36.0,14,34,19.0,30.0,36.0,70.0
2019-12-18-13,40.44,37.0,9,35,26.0,33.0,40.0,77.0
2019-12-18-14,42.56,33.5,7,30,28.0,35.0,31.0,72.0
2019-12-18-15,43.39,31.5,14,29,31.0,32.0,36.0,67.0
2019-12-18-16,45.22,33.0,4,21,34.0,33.0,40.0,64.0
2019-12-18-17,43.5,32.0,10,20,33.0,30.0,42.0,53.0
2019-12-18-18,42.24,28.5,9,20,44.0,26.0,48.0,49.0
2019-12-18-19,41.56,30.0,0,21,50.0,31.0,35.0,46.0
2019-12-18-20,41.33,26.5,8,21,49.0,30.0,31.0,43.0
2019-12-18-21,39.89,28.5,11,21,48.0,17.0,26.0,35.0
2019-12-18-22,40.06,28.5,8,20,50.0,20.0,28.0,32.0
2019-12-18-23,36.78,23.0,6,20,49.0,18.0,30.0,31.0
2019-12-19-00,35.22,26.0,8,20,53.0,10.0,28.0,34.0
2019-12-19-01,30.39,25.5,2,22,55.0,9.0,20.0,28.0
2019-12-19-02,29.0,22.5,0,19,51.0,5.0,15.0,27.0
2019-12-19-03,28.06,22.0,8,19,46.0,7.0,12.0,25.0
2019-12-19-04,28.56,26.0,8,18,34.0,11.0,19.0,27.0
2019-12-19-05,26.06,27.0,2,19,22.0,15.0,24.0,29.0
2019-12-19-06,25.29,23.0,11,18,18.0,16.0,20.0,30.0
2019-12-19-07,22.24,26.5,0,17,18.0,17.0,20.0,33.0
2019-12-19-08,23.29,27.0,9,19,23.0,20.0,30.0,39.0
2019-12-19-09,23.72,24.5,1,17,30.0,22.0,21.0,39.0
2019-12-19-10,24.39,24.5,15,17,27.0,31.0,18.0,39.0
2019-12-19-11,24.39,27.0,15,19,23.0,38.0,23.0,38.0
2019-12-19-12,24.17,24.0,4,17,16.0,43.0,17.0,33.0
2019-12-19-13,22.12,27.0,20,16,12.0,48.0,16.0,30.0
2019-12-19-14,19.76,24.0,19,15,12.0,43.0,14.0,27.0
2019-12-19-15,17.82,25.0,16,16,11.0,43.0,18.0,31.0
2019-12-19-16,19.65,26.0,13,16,15.0,42.0,23.0,35.0
2019-12-19-17,18.29,26.0,10,15,22.0,47.0,22.0,39.0
2019-12-19-18,19.88,29.0,12,16,21.0,47.0,22.0,42.0
2019-12-19-19,21.88,27.5,13,18,23.0,52.0,24.0,43.0
2019-12-19-20,24.61,23.0,23,18,20.0,46.0,20.0,45.0
2019-12-19-21,25.11,23.5,30,18,18.0,39.0,12.0,38.0
2019-12-19-22,28.33,24.0,23,16,18.0,36.0,11.0,34.0
2019-12-19-23,28.22,21.5,26,15,14.0,38.0,7.0,28.0
2019-12-20-00,31.39,23.5,35,17,13.0,39.0,11.0,23.0
2019-12-20-01,30.17,23.0,22,16,9.0,37.0,9.0,20.0
2019-12-20-02,28.56,20.0,22,8,17.0,33.0,6.0,18.0
2019-12-20-03,28.28,22.0,28,3,21.0,27.0,9.0,18.0
2019-12-20-04,31.78,24.5,41,3,18.0,23.0,11.0,17.0
2019-12-20-05,32.72,25.5,18,3,19.0,23.0,8.0,16.0
2019-12-20-06,36.39,30.0,33,2,23.0,29.0,10.0,15.0
2019-12-20-07,38.44,34.0,25,5,25.0,33.0,9.0,15.0
2019-12-20-08,41.28,36.0,18,5,32.0,38.0,10.0,17.0
2019-12-20-09,40.11,44.5,20,2,38.0,39.0,17.0,18.0
2019-12-20-10,34.41,41.0,16,3,33.0,36.0,18.0,23.0
2019-12-20-11,30.24,40.0,10,1,33.0,35.0,17.0,23.0
2019-12-20-12,26.25,45.5,7,2,32.0,39.0,14.0,19.0
2019-12-20-13,25.19,52.5,0,6,26.0,42.0,15.0,16.0
2019-12-20-14,24.59,45.0,0,9,30.0,47.0,18.0,35.0
2019-12-20-15,21.24,43.0,0,9,32.0,50.0,30.0,25.0
2019-12-20-16,18.72,37.5,7,10,34.0,51.0,28.0,26.0
2019-12-20-17,18.47,37.0,2,9,42.0,46.0,33.0,30.0
2019-12-20-18,23.59,38.0,7,8,46.0,52.0,30.0,29.0
2019-12-20-19,25.39,47.5,3,5,51.0,55.0,28.0,24.0
2019-12-20-20,24.0,35.5,11,3,51.0,56.0,28.0,22.0
2019-12-20-21,22.29,34.0,5,3,56.0,50.0,19.0,18.0
2019-12-20-22,24.22,31.5,8,3,58.0,49.0,19.0,15.0
2019-12-20-23,24.53,31.0,0,5,55.0,52.0,14.0,14.0
2019-12-21-00,25.89,30.0,0,8,51.0,52.0,8.0,12.0
2019-12-21-01,24.0,25.0,7,7,51.0,46.0,8.0,10.0
2019-12-21-02,25.94,26.0,0,8,51.0,45.0,8.0,8.0
2019-12-21-03,25.72,22.0,1,10,55.0,41.0,9.0,9.0
2019-12-21-04,24.5,24.0,6,10,56.0,37.0,12.0,11.0
2019-12-21-05,24.94,24.0,10,8,55.0,35.0,15.0,12.0
2019-12-21-06,26.78,32.0,12,7,51.0,33.0,19.0,14.0
2019-12-21-07,27.5,42.5,9,8,51.0,31.0,16.0,13.0
2019-12-21-08,29.22,44.5,7,7,52.0,30.0,17.0,10.0
2019-12-21-09,30.83,41.5,8,10,63.0,27.0,20.0,10.0
2019-12-21-10,35.56,40.5,6,8,64.0,26.0,23.0,7.0
2019-12-21-11,35.89,37.5,3,6,69.0,22.0,26.0,12.0
2019-12-21-12,35.61,32.5,3,8,59.0,18.0,23.0,13.0
2019-12-21-13,37.33,32.0,13,10,51.0,14.0,21.0,12.0
2019-12-21-14,39.22,28.0,10,12,49.0,12.0,21.0,20.0
2019-12-21-15,38.11,25.0,10,12,51.0,12.0,24.0,24.0
2019-12-21-16,38.5,32.5,21,15,54.0,13.0,32.0,26.0
2019-12-21-17,37.33,36.0,12,13,57.0,17.0,38.0,33.0
2019-12-21-18,38.89,38.0,10,13,69.0,19.0,43.0,28.0
2019-12-21-19,40.78,38.0,15,14,69.0,22.0,58.0,28.0
2019-12-21-20,45.22,33.5,16,11,76.0,22.0,57.0,25.0
2019-12-21-21,45.29,35.5,26,15,74.0,19.0,38.0,23.0
2019-12-21-22,46.17,37.5,20,12,73.0,17.0,34.0,22.0
2019-12-21-23,46.89,35.0,16,7,74.0,15.0,34.0,20.0
2019-12-22-00,48.72,36.0,29,4,77.0,11.0,35.0,20.0
2019-12-22-01,46.89,38.0,22,4,83.0,10.0,38.0,17.0
2019-12-22-02,48.65,42.0,22,4,79.0,7.0,43.0,16.0
2019-12-22-03,47.83,45.5,33,3,79.0,4.0,57.0,19.0
2019-12-22-04,48.22,45.5,4,3,82.0,4.0,66.0,20.0
2019-12-22-05,48.39,47.5,23,6,86.0,4.0,68.0,22.0
2019-12-22-06,49.61,50.0,16,7,89.0,5.0,57.0,20.0
2019-12-22-07,50.11,46.0,26,10,84.0,7.0,51.0,19.0
2019-12-22-08,53.33,50.0,21,9,79.0,8.0,51.0,18.0
2019-12-22-09,56.61,50.5,19,14,83.0,10.0,55.0,18.0
2019-12-22-10,61.65,45.0,29,17,83.0,12.0,54.0,22.0
2019-12-22-11,61.71,37.0,22,13,79.0,12.0,55.0,28.0
2019-12-22-12,63.67,40.0,21,10,72.0,15.0,38.0,41.0
2019-12-22-13,61.11,32.5,22,13,70.0,18.0,24.0,62.0
2019-12-22-14,64.06,30.0,19,9,71.0,21.0,23.0,59.0
2019-12-22-15,65.83,35.5,26,10,78.0,20.0,26.0,48.0
